ID_REF  VALUE   PLIER
1557829_at      0.54182005      0.103962004
1557830_at      1.099564        1.2041163
1557832_at      0.7801929       1.4394773
1557833_at      1.2155259       1.0097091
1557835_at      2.2366498       1.8821155
1557836_at      0.99898726      0.5227071
1557837_a_at    0.7157889       0.61477286
1557838_at      0.61361057      1.2848585
1557840_at      0.7008336       0.70366836
1557841_at      0.44092566      0.85868675
1557842_at      0.8832342       1.4992019
1557843_at      1.0282704       1.1024355
1557845_at      0.5499501       1.343165
1557848_at      0.51231635      0.82251704
1557849_at      0.8430488       0.01
1557850_at      0.7456791       2.0382035
1557852_at      0.97330236      0.74459404
1557856_at      0.5044573       0.7323094
1557857_a_at    0.6328786       0.8318319
1557861_at      0.7113496       0.9677495
1557862_at      0.7669222       0.7751429
1557863_at      1.0409628       0.01
1557864_x_at    0.9795748       0.49639815
1557865_at      0.5098112       0.6944576
1557866_at      0.94875443      0.9500504
1557867_s_at    1.4636633       1.0878453
1557869_at      0.6339533       0.77907497
1557871_at      0.91011065      1.2341541
1557873_at      0.71047467      0.88574076
1557874_at      0.32032195      0.42348942
1557875_at      0.4219767       1.0224695
1557876_at      0.9344403       0.3895687
1557877_s_at    0.42557177      0.74723077
1557878_at      0.42015094      1.0355663
1557879_at      0.60181034      0.53419304
1557880_at      0.397797        1.7984127
1557881_at      0.54592144      0.64538187
1557882_at      0.5979653       0.6208371
1557883_a_at    1.0220951       0.49053678
1557885_at      0.48670748      1.1729214
1557886_at      1.0608816       1.1516771
1557888_at      0.5019907       0.8934985
1557889_at      1.5051494       1.4154178
1557890_at      0.9800627       0.3744096
1557891_s_at    0.4955399       0.5068105
1557892_at      0.5856924       0.45529467
1557893_a_at    0.44292513      1.2484206
1557895_at      1.7685399       2.1359708
1557896_at      0.46491373      0.6813106
1557897_at      1.0099728       1.0617248
1557898_at      0.44459838      1.3576187
1557900_at      0.37727192      1.1638801
1557905_s_at    3.5293686       2.5291755
1557906_at      0.3484857       1.0372941
1557907_x_at    0.5843689       0.5358095
1557908_at      0.80305296      0.53461057
1557910_at      0.46375063      0.4948408
1557914_s_at    0.9337469       1.3835516
1557915_s_at    0.5773469       0.60848063
1557918_s_at    0.6297716       0.70826244
1557919_a_at    0.33031812      1.1242304
1557921_s_at    0.62211365      0.7878729
1557924_s_at    0.6839355       1.1583507
1557938_s_at    1.2087102       1.163794
1557943_at      1.403226        1.2964287
1557944_s_at    0.69817173      0.7667057
1557945_at      0.7707516       0.8080089
1557948_at      2.3827755       1.5194178
1557950_at      0.9152056       0.9366683
1557953_at      1.304148        1.2184782
1557954_at      0.67153764      0.69954056
1557961_s_at    0.6431438       0.52056813
1557963_at      3.3308794       2.3639872
1557964_at      1.0932437       0.7600805
1557965_at      0.6714138       0.6418372
1557966_x_at    0.5745511       0.6308814
1557970_s_at    0.62998414      0.6362527
1557981_at      0.7689492       1.1399057
1557984_s_at    1.0784678       1.0348333
1557985_s_at    1.1367586       1.1042134
1557986_s_at    0.7184729       0.9722508
1557987_at      1.75875 1.614401
1557991_at      1.8424238       1.519376
1557993_at      0.55631095      0.29067183
1557994_at      1.5175  1.3356603
1557996_at      2.8487468       2.3129115
1557998_at      0.96057063      1.1490377
1558000_at      1.1021345       2.0638216
1558001_s_at    0.7065381       0.501633
1558002_at      1.4913023       1.3695477
1558007_s_at    0.64044017      0.9060364
1558009_at      0.9513464       0.9138548
1558010_s_at    1.0099784       0.9535591
1558011_at      0.94599 1.2155325
1558014_s_at    0.78154534      0.8225135
1558015_s_at    0.6813056       0.6619053
1558017_s_at    1.4308602       1.3556985
1558019_at      1.5868814       1.8026011
1558020_at      0.6034009       1.3418118
1558021_at      0.59012586      0.70624894
1558027_s_at    0.62215716      0.6637787
1558028_x_at    1.5284353       1.4674462
1558034_s_at    5.9120345       4.102723
1558041_a_at    0.9582047       0.9467358
1558044_s_at    0.4066337       0.3720277
1558045_a_at    0.24852045      0.15790802
1558046_x_at    0.95162517      0.3290588
1558048_x_at    0.58165836      0.54644126
1558050_at      0.9853794       0.7225537
1558052_at      1.1003667       0.95250267
1558053_s_at    1.0992731       1.0876935
1558062_at      0.5068404       0.5871615
1558066_s_at    1.0574253       0.76618016
1558075_at      1.8595158       1.5658973
1558076_at      0.96800256      1.6737663
1558077_s_at    1.3637409       1.16675
1558078_at      2.2847579       1.8514738
1558080_s_at    1.8846219       1.5716223
1558081_at      0.577905        0.63063985
1558082_at      0.5652975       0.98095113
1558088_a_at    1.6251695       1.8001302
1558093_s_at    0.86368054      0.8444242
1558094_s_at    0.6072769       0.5884775
1558097_at      0.8058472       0.68652475
1558101_at      2.0602384       1.6022841
1558102_at      0.5918944       0.67236227
1558103_a_at    0.87481356      0.8451984
1558105_a_at    0.3451178       0.39440864
1558107_at      0.9608878       0.44634905
1558109_x_at    0.96209544      1.7224615
1558111_at      1.3429686       1.0355784
1558113_at      0.6015835       0.43672526
1558115_at      1.1212173       1.0770824
1558116_x_at    1.161754        1.0860541
1558117_s_at    0.5461717       0.75181866
1558118_at      1.3039755       1.240709
1558119_at      0.70907336      0.9839932
1558120_at      0.65571153      1.4941452
1558121_at      0.6649235       0.37656993
1558122_s_at    0.28635842      0.680378
1558123_at      0.97603583      0.9028877
1558124_at      1.1510105       1.0849009
1558128_at      0.9000245       0.9347664
1558135_at      1.2086769       1.6064981
1558136_s_at    0.942561        0.806872
1558139_at      0.6862781       0.9479684
1558140_at      0.67210716      0.16859023
1558142_at      1.5470967       1.3749857
1558143_a_at    1.4754146       1.2393957
1558144_at      0.6825248       0.88658434
1558147_a_at    0.98315054      0.9529045
1558148_x_at    0.7054166       0.833506
1558152_at      0.7092747       0.63305616
1558154_at      1.0284822       1.3830698
1558160_at      0.532604        0.90046173
1558163_at      1.2542005       1.2633567
1558164_s_at    0.8467286       0.93218774
1558166_at      1.9423351       1.6358453
1558167_a_at    2.2989478       2.0171652
1558168_at      0.79609084      0.765011
1558170_at      1.5658193       1.4526331
1558173_a_at    0.8365166       0.82751244
1558174_at      0.6752537       0.83337194
1558176_at      0.6340729       0.6415407
1558177_at      0.54458505      0.9644536
1558179_at      1.069194        1.1135546
1558181_at      0.31368843      0.8108846
1558183_at      1.1142998       1.039679
1558184_s_at    0.64634997      0.72971463
1558185_at      0.73230493      0.42279604
1558186_s_at    0.5546355       0.63843536
1558189_a_at    1.718474        1.576984
1558193_at      0.5940326       1.5852661
1558195_at      0.74567926      0.74431854
1558199_at      1.2424853       1.260486
1558201_s_at    0.40808728      0.44952446
1558202_at      0.9796545       0.8357762
1558208_at      0.92126364      1.15243
1558210_at      0.42903572      1.194383
1558211_s_at    1.0033005       0.95808274
1558212_at      0.5374455       0.7318409
1558214_s_at    1.0031092       1.0197481
1558215_s_at    1.020448        1.0395435
1558216_at      0.3912519       0.59241134
1558217_at      1.2061902       1.5570545
1558220_at      0.8984129       0.8087395
1558225_at      1.7870145       1.5052009
1558226_a_at    1.9145092       1.9836576
1558230_at      0.89339024      0.8687923
1558233_s_at    0.98585993      1.023572
1558234_at      0.8438442       0.44190645
1558236_at      1.6049523       1.4820801
1558237_x_at    1.561617        1.3504378
1558238_at      0.7562454       1.0592453
1558247_s_at    0.4358841       0.795469
1558248_at      0.782424        0.9469353
1558249_s_at    0.8161153       0.76811236
1558250_s_at    1.1883085       0.978598
1558251_a_at    1.249708        1.0916748
1558253_x_at    0.8926824       0.74787265
1558254_s_at    0.2590514       0.34725186
1558256_at      1.0536863       0.8592653
1558262_at      0.49578324      1.2221857
1558273_a_at    0.39495733      0.4490027
1558275_at      1.8442959       1.5596904
1558277_at      0.80935633      1.043523
1558279_a_at    0.90462106      0.9498373
1558280_s_at    0.99387074      1.2990664
1558281_a_at    0.6182553       0.26367635
1558289_at      1.0050739       0.9382833
1558290_a_at    1.1629175       0.99288684
1558292_s_at    0.7464664       0.9186096
1558293_at      0.28817073      0.39597765
1558295_a_at    0.5696162       0.64285964
1558299_at      1.7373981       1.3536927
1558300_at      0.69845945      0.2796452
1558301_a_at    0.87957877      0.6324453
1558304_s_at    1.0351852       1.0998775
1558305_at      0.77608544      1.2391077
1558306_at      1.0044187       0.93530583
1558308_at      0.72694033      0.9486141
1558310_s_at    0.78753877      0.89619607
1558315_s_at    1.2892064       1.0404835
1558320_at      0.2985145       0.7768589
1558322_a_at    0.710794        0.8402773
1558323_at      1.056211        0.9350679
1558324_a_at    0.6263502       1.6224912
1558327_at      1.4424843       1.338684
1558329_at      1.011422        0.916869
1558330_x_at    0.7592541       0.85309184
1558331_at      0.8676226       0.7783693
1558333_at      0.78862226      1.025663
1558334_a_at    0.5989806       1.1674362
1558336_at      0.4153468       0.7409349
1558337_at      0.43081886      0.8510971
1558338_at      0.47761777      1.514972
1558340_at      0.98400474      0.90606564
1558342_x_at    1.5114084       1.7672092
1558343_at      0.598078        0.9608652
1558345_a_at    1.0345438       1.0100783
1558346_at      0.98125315      1.0611951
1558348_at      0.8710784       1.1380553
1558354_s_at    0.78476614      1.1113622
1558356_at      0.64104414      1.101103
1558365_at      0.44372448      0.33818883
1558368_s_at    3.6292205       3.5449054
1558369_at      0.7104741       0.7630083
1558371_a_at    0.66030145      0.94430315
1558372_at      0.8636401       0.5470875
1558373_s_at    0.5089469       0.9640734
1558375_at      0.95389944      0.95122105
1558378_a_at    2.9788964       2.8680794
1558381_a_at    0.63084227      0.8635582
1558383_at      0.43736568      1.3809378
1558385_at      1.022476        1.3520569
1558387_at      2.9995837       2.6598902
1558388_a_at    3.019576        2.3852904
1558390_at      0.63073456      1.0908546
1558391_s_at    0.76101726      1.148974
1558392_at      0.77945775      0.86628294
1558393_at      0.26618597      0.9376681
1558394_s_at    0.88857883      1.2953677
1558397_at      0.7672353       1.0024458
1558398_at      0.9488203       0.74001956
1558400_x_at    0.97030574      0.8794694
1558401_at      0.49970585      0.58663
1558402_at      0.82964694      0.48651797
1558404_at      0.16410054      0.32598516
1558406_a_at    0.63467073      0.75432795
1558407_at      1.0464523       0.8434719
1558409_at      1.1712879       0.95901656
1558410_s_at    1.0429757       1.0244251
1558411_at      1.598087        1.5098432
1558412_at      0.83625644      0.8418137
1558414_at      0.3823146       0.41164425
1558418_at      1.2179261       1.3085775
1558420_at      0.71322954      0.94822925
1558421_a_at    0.82481235      1.1923834
1558423_at      0.46570322      0.744693
1558425_x_at    1.3434366       1.028749
1558426_x_at    2.058043        1.6556793
1558428_at      0.73826563      0.72759455
1558430_at      0.91998386      0.8427152
1558431_at      1.0521178       1.011214
1558436_a_at    0.39000002      0.64742845
1558437_at      0.44678304      0.9799978
1558438_a_at    0.67681193      1.2660993
1558440_at      0.86250114      0.99039674
1558444_at      1.2909746       1.1823014
1558445_at      0.6819049       0.82335174
1558447_at      0.9069499       0.9291939
1558448_a_at    1.1337856       1.2050933
1558449_at      1.586198        2.4729917
1558450_at      0.5144455       0.98301786
1558451_at      0.52880216      0.75268316
1558452_at      0.92739236      0.87722003
1558458_at      0.84688574      1.0312275
1558459_s_at    0.9761184       0.9095964
1558460_at      0.6509084       0.69340175
1558463_s_at    0.731815        0.8285863
1558466_at      0.8103307       0.9619
1558467_a_at    1.2914052       1.1590047
1558469_at      0.46684596      0.9308341
1558470_at      1.0296787       0.9335863
1558473_at      0.47878984      1.1676462
1558474_at      1.7684749       1.9815077
1558475_at      0.96218395      1.1177182
1558476_at      0.6731989       0.85578513
1558477_at      0.7806344       0.9581668
1558480_at      0.7860987       0.40303826
1558481_s_at    0.49131706      0.7706364
1558483_at      1.0541058       1.0975579
1558484_s_at    0.47951245      0.8675911
1558486_at      0.8161318       0.80074775
